id,time,timestamp,strategy,asset,side,price,size,pnl,status,confidence,edge,latency,note
C5LEG-1779226056-ETH,23:28:22,1779226102.2702215,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2118.30 final=2118.36 | fee=0.00 slip=0.15
C5LEG-1779226041-SOL,23:28:07,1779226087.4579453,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.55 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779226012-BTC,23:27:39,1779226059.4729605,coin5min,BTC,YES_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=77030.11 final=76987.96 | fee=0.00 slip=0.15
C5LEG-1779226009-ETH,23:27:36,1779226056.5152514,coin5min,ETH,YES_LEG,0.4982,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=2118.26 final=2118.11 | fee=0.00 slip=0.15
C5LEG-1779225993-SOL,23:27:21,1779226041.0762262,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.55 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779225964-BTC,23:26:52,1779226012.074195,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77030.74 final=77032.40 | fee=0.00 slip=0.15
C5LEG-1779225961-ETH,23:26:49,1779226009.2830536,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.28 final=2119.18 | fee=0.00 slip=0.15
C5LEG-1779225945-SOL,23:26:33,1779225993.5774534,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.60 | fee=0.00 slip=0.15
C5LEG-1779225916-BTC,23:26:04,1779225964.388694,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77020.02 final=77027.92 | fee=0.00 slip=0.15
C5LEG-1779225914-ETH,23:26:01,1779225961.3800805,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.28 final=2118.93 | fee=0.00 slip=0.15
C5LEG-1779225898-SOL,23:25:45,1779225945.9175255,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779225869-BTC,23:25:16,1779225916.7341475,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77009.83 final=77030.85 | fee=0.00 slip=0.15
C5LEG-1779225867-ETH,23:25:13,1779225913.9679108,coin5min,ETH,YES_LEG,0.4982,5.0,0.04,WIN,,-0.01,0.0,expiry | ref=2118.03 final=2119.52 outcome=YES | fee=0.00 slip=0.00
C5LEG-1779225851-SOL,23:24:58,1779225898.5459285,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.50 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779225823-BTC,23:24:29,1779225869.9305594,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76998.74 final=77040.83 | fee=0.00 slip=0.15
C5LEG-1779225820-ETH,23:24:27,1779225867.1632998,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.76 final=2118.91 | fee=0.00 slip=0.15
C5LEG-1779225805-SOL,23:24:11,1779225851.7727308,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.50 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779225777-BTC,23:23:43,1779225823.592603,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76994.40 final=77035.15 | fee=0.00 slip=0.15
C5LEG-1779225774-ETH,23:23:40,1779225820.5731378,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2117.76 final=2118.57 | fee=0.00 slip=0.15
C5LEG-1779225759-SOL,23:23:25,1779225805.720672,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.50 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779225729-BTC,23:22:56,1779225776.9608362,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76989.33 final=77031.42 | fee=0.00 slip=0.15
C5LEG-1779225726-ETH,23:22:54,1779225774.241712,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2117.88 final=2118.48 | fee=0.00 slip=0.15
C5LEG-1779225711-SOL,23:22:39,1779225759.1369114,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779225682-BTC,23:22:09,1779225729.7178876,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76986.89 final=77026.89 | fee=0.00 slip=0.15
C5LEG-1779225679-ETH,23:22:06,1779225726.681679,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2117.88 final=2118.48 | fee=0.00 slip=0.15
C5LEG-1779225663-SOL,23:21:51,1779225711.3210437,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779225635-BTC,23:21:22,1779225682.140576,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76979.23 final=77017.85 | fee=0.00 slip=0.15
C5LEG-1779225632-ETH,23:21:19,1779225679.2838695,coin5min,ETH,NO_LEG,0.5213,0.83,0.61,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=2118.69 final=2118.48 | fee=0.00 slip=0.15
C5LEG-1779225617-SOL,23:21:03,1779225663.3033571,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.56 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779225574-BTC,23:20:19,1779225619.669356,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76986.80 final=77008.86 | fee=0.00 slip=0.15
C5LEG-1779225571-SOL,23:20:17,1779225617.2199452,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779225562-ETH,23:20:10,1779225610.4395177,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2118.32 final=2118.47 | fee=0.00 slip=0.15
C5LEG-1779225527-BTC,23:19:34,1779225574.2072449,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76983.76 final=77016.77 | fee=0.00 slip=0.15
C5LEG-1779225525-SOL,23:19:31,1779225571.7493742,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.52 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779225514-ETH,23:19:22,1779225562.4130673,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.16 final=2118.73 | fee=0.00 slip=0.15
C5LEG-1779225479-BTC,23:18:47,1779225527.5422213,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76954.33 final=77023.46 | fee=0.00 slip=0.15
C5LEG-1779225477-SOL,23:18:45,1779225525.123657,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.47 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779225468-ETH,23:18:34,1779225514.5123672,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.64 final=2118.90 | fee=0.00 slip=0.15
C5LEG-1779225434-BTC,23:17:59,1779225479.9075007,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76943.42 final=77025.52 | fee=0.00 slip=0.15
C5LEG-1779225431-SOL,23:17:57,1779225477.4016073,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.47 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779225421-ETH,23:17:48,1779225468.0344803,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.22 final=2119.14 | fee=0.00 slip=0.15
C5LEG-1779225388-BTC,23:17:14,1779225434.1932573,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76934.51 final=77030.99 | fee=0.00 slip=0.15
C5LEG-1779225385-SOL,23:17:11,1779225431.7858083,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.45 final=84.60 | fee=0.00 slip=0.15
C5LEG-1779225375-ETH,23:17:01,1779225421.7861345,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.34 final=2119.88 | fee=0.00 slip=0.15
C5LEG-1779225342-BTC,23:16:28,1779225388.0536242,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76934.51 final=77036.55 | fee=0.00 slip=0.15
C5LEG-1779225339-SOL,23:16:25,1779225385.5911896,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.43 final=84.63 | fee=0.00 slip=0.15
C5LEG-1779225326-ETH,23:16:15,1779225375.0363998,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2116.07 final=2120.01 | fee=0.00 slip=0.15
C5LEG-1779225295-BTC,23:15:42,1779225342.3829868,coin5min,BTC,YES_LEG,0.5178,5.0,-0.34,LOSS,,-0.01,0.0,expiry | ref=76934.51 final=77031.99 outcome=YES | fee=0.00 slip=0.00
C5LEG-1779225293-SOL,23:15:39,1779225339.907036,coin5min,SOL,YES_LEG,0.512,1.27,1.07,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779225280-ETH,23:15:26,1779225326.7114904,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.22 final=2119.53 | fee=0.00 slip=0.15
C5LEG-1779225249-BTC,23:14:55,1779225295.580134,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76948.83 final=77008.42 | fee=0.00 slip=0.15
C5LEG-1779225247-SOL,23:14:53,1779225293.1237512,coin5min,SOL,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779225234-ETH,23:14:40,1779225280.3201025,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.64 final=2119.52 | fee=0.00 slip=0.15
C5LEG-1779225202-BTC,23:14:09,1779225249.535711,coin5min,BTC,YES_LEG,0.5277,5.0,4.33,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76953.18 final=77003.33 | fee=0.00 slip=0.15
C5LEG-1779225200-SOL,23:14:07,1779225247.1408546,coin5min,SOL,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779225186-ETH,23:13:54,1779225234.8049922,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.23 final=2119.53 | fee=0.00 slip=0.15
C5LEG-1779225156-BTC,23:13:22,1779225202.70969,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76961.29 final=77032.57 | fee=0.00 slip=0.15
C5LEG-1779225154-SOL,23:13:20,1779225200.271669,coin5min,SOL,YES_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779225140-ETH,23:13:06,1779225186.8654141,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.45 final=2119.28 | fee=0.00 slip=0.15
C5LEG-1779225107-SOL,23:12:34,1779225154.281889,coin5min,SOL,YES_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.50 | fee=0.00 slip=0.15
C5LEG-1779225094-ETH,23:12:20,1779225140.142384,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.45 final=2118.27 | fee=0.00 slip=0.15
C5LEG-1779225059-SOL,23:11:47,1779225107.1965091,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.52 final=84.48 | fee=0.00 slip=0.15
C5LEG-1779225048-ETH,23:11:34,1779225094.4647524,coin5min,ETH,NO_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.02,0.0,leg1 expiry | NO only | ref=2118.14 final=2118.27 | fee=0.00 slip=0.15
C5LEG-1779225035-BTC,23:11:21,1779225081.5267725,coin5min,BTC,NO_LEG,0.508,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=76981.04 final=76985.99 | fee=0.00 slip=0.15
C5LEG-1779225012-SOL,23:10:59,1779225059.3459191,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=84.50 final=84.47 | fee=0.00 slip=0.15
C5LEG-1779225001-ETH,23:10:48,1779225048.690986,coin5min,ETH,NO_LEG,0.508,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2117.65 final=2117.72 | fee=0.00 slip=0.15
C5LEG-1779224965-SOL,23:10:12,1779225012.558688,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.47 final=84.44 | fee=0.00 slip=0.15
C5LEG-1779224956-ETH,23:10:01,1779225001.5611997,coin5min,ETH,NO_LEG,0.508,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2117.07 final=2117.15 | fee=0.00 slip=0.15
C5LEG-1779224920-SOL,23:09:25,1779224965.8525748,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.45 final=84.43 | fee=0.00 slip=0.15
C5LEG-1779224887-ETH,23:08:53,1779224933.7939043,coin5min,ETH,NO_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2116.53 final=2117.32 | fee=0.00 slip=0.15
C5LEG-1779224875-SOL,23:08:40,1779224920.702462,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.45 final=84.43 | fee=0.00 slip=0.15
C5LEG-1779224850-BTC,23:08:17,1779224897.46331,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76956.14 final=76973.76 | fee=0.00 slip=0.15
C5LEG-1779224830-SOL,23:07:55,1779224875.222195,coin5min,SOL,NO_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.44 final=84.43 | fee=0.00 slip=0.15
C5LEG-1779224804-BTC,23:07:30,1779224850.231136,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76946.52 final=76981.17 | fee=0.00 slip=0.15
C5LEG-1779224798-ETH,23:07:24,1779224844.559586,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.07 final=2117.40 | fee=0.00 slip=0.15
C5LEG-1779224782-SOL,23:07:09,1779224829.9766405,coin5min,SOL,NO_LEG,0.506,3.75,-3.9,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.43 final=84.44 | fee=0.00 slip=0.15
C5LEG-1779224758-BTC,23:06:44,1779224804.1028545,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76929.96 final=76999.99 | fee=0.00 slip=0.15
C5LEG-1779224752-ETH,23:06:38,1779224798.164192,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.70 final=2117.81 | fee=0.00 slip=0.15
C5LEG-1779224734-SOL,23:06:22,1779224782.3842163,coin5min,SOL,NO_LEG,0.506,3.75,-3.9,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.41 final=84.44 | fee=0.00 slip=0.15
C5LEG-1779224711-BTC,23:05:58,1779224758.003888,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76929.96 final=76991.15 | fee=0.00 slip=0.15
C5LEG-1779224706-ETH,23:05:52,1779224752.3040705,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.38 final=2117.86 | fee=0.00 slip=0.15
C5LEG-1779224681-SOL,23:05:27,1779224727.575385,coin5min,SOL,NO_LEG,0.5177,4.91,-5.06,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.38 final=84.44 | fee=0.00 slip=0.15
C5LEG-1779224665-BTC,23:05:11,1779224711.823517,coin5min,BTC,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76929.96 final=76996.49 | fee=0.00 slip=0.15
C5LEG-1779224659-ETH,23:05:06,1779224706.0769198,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.38 final=2118.01 | fee=0.00 slip=0.15
C5LEG-1779224634-SOL,23:04:41,1779224681.0434713,coin5min,SOL,NO_LEG,0.5178,4.95,4.46,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.41 final=84.40 | fee=0.00 slip=0.15
C5LEG-1779224617-BTC,23:04:25,1779224665.2318075,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76961.29 final=76996.49 | fee=0.00 slip=0.15
C5LEG-1779224614-ETH,23:04:19,1779224659.4689815,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2116.59 final=2117.86 | fee=0.00 slip=0.15
C5LEG-1779224586-SOL,23:03:54,1779224634.38185,coin5min,SOL,NO_LEG,0.5145,2.87,-3.02,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.41 final=84.41 | fee=0.00 slip=0.15
C5LEG-1779224570-BTC,23:03:37,1779224617.3937216,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76933.33 final=77002.67 | fee=0.00 slip=0.15
C5LEG-1779224567-ETH,23:03:34,1779224614.2126977,coin5min,ETH,YES_LEG,0.4874,4.43,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.76 final=2117.88 | fee=0.00 slip=0.15
C5LEG-1779224539-SOL,23:03:06,1779224586.2240646,coin5min,SOL,YES_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.41 final=84.41 | fee=0.00 slip=0.15
C5LEG-1779224525-BTC,23:02:50,1779224570.3712761,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76919.89 final=77026.11 | fee=0.00 slip=0.15
C5LEG-1779224521-ETH,23:02:47,1779224567.7235043,coin5min,ETH,YES_LEG,0.4874,4.43,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.61 final=2118.68 | fee=0.00 slip=0.15
C5LEG-1779224493-SOL,23:02:19,1779224539.768227,coin5min,SOL,NO_LEG,0.5145,2.87,-3.02,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.38 final=84.44 | fee=0.00 slip=0.15
C5LEG-1779224477-BTC,23:02:05,1779224525.0122683,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76927.51 final=77017.36 | fee=0.00 slip=0.15
C5LEG-1779224475-ETH,23:02:01,1779224521.6536202,coin5min,ETH,YES_LEG,0.4874,4.43,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.76 final=2118.32 | fee=0.00 slip=0.15
C5LEG-1779224431-BTC,23:01:17,1779224477.8281786,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76927.51 final=76997.96 | fee=0.00 slip=0.15
C5LEG-1779224428-ETH,23:01:15,1779224475.0522728,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2115.99 final=2117.86 | fee=0.00 slip=0.15
C5LEG-1779224425-SOL,23:01:12,1779224472.1936207,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.40 final=84.41 | fee=0.00 slip=0.15
C5LEG-1779224385-BTC,23:00:31,1779224431.01743,coin5min,BTC,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76927.51 final=77022.23 | fee=0.00 slip=0.15
C5LEG-1779224382-ETH,23:00:28,1779224428.2493284,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.03,0.0,leg1 expiry | YES only | ref=2115.99 final=2118.49 | fee=0.00 slip=0.15
C5LEG-1779224379-SOL,23:00:25,1779224425.5196383,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.43 final=84.52 | fee=0.00 slip=0.15
C5LEG-1779224338-BTC,22:59:45,1779224385.0497844,coin5min,BTC,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=76944.90 final=77022.23 | fee=0.00 slip=0.15
C5LEG-1779224335-ETH,22:59:42,1779224382.246206,coin5min,ETH,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2116.30 final=2118.39 | fee=0.00 slip=0.15
C5LEG-1779224333-SOL,22:59:39,1779224379.3087478,coin5min,SOL,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.43 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779224292-BTC,22:58:58,1779224338.5520053,coin5min,BTC,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76934.33 final=77033.29 | fee=0.00 slip=0.15
C5LEG-1779224289-ETH,22:58:55,1779224335.7883582,coin5min,ETH,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.36 final=2118.80 | fee=0.00 slip=0.15
C5LEG-1779224286-SOL,22:58:53,1779224333.0334344,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.40 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779224245-BTC,22:58:12,1779224292.386095,coin5min,BTC,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76930.99 final=77030.11 | fee=0.00 slip=0.15
C5LEG-1779224243-ETH,22:58:09,1779224289.5001366,coin5min,ETH,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.20 final=2118.28 | fee=0.00 slip=0.15
C5LEG-1779224240-SOL,22:58:06,1779224286.234738,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.41 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779224199-BTC,22:57:25,1779224245.6787689,coin5min,BTC,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76929.90 final=77034.38 | fee=0.00 slip=0.15
C5LEG-1779224196-ETH,22:57:22,1779224242.9908636,coin5min,ETH,YES_LEG,0.4883,5.0,5.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2115.06 final=2118.68 | fee=0.00 slip=0.15
C5LEG-1779224193-SOL,22:57:20,1779224240.2627969,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779224152-BTC,22:56:39,1779224199.3971207,coin5min,BTC,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76922.26 final=77037.33 | fee=0.00 slip=0.15
